time,user_id,product_id,belong_cate_lvl1_id,belong_cate_lvl2_id,belong_cate_lvl3_id,belong_cate_lvl1_name,belong_cate_lvl2_name,belong_cate_lvl3_name,href
2016-06-02 09:00:30,CEB2882A566D6F3B8E9A8E9F490C70B5,3162294,1019,1444,1446,Nhà cửa,"Dụng cụ làm bánh, kem",Máy đánh trứng,https://www.sendo.vn/san-pham/may-danh-trung-philips-6610-3162294/
2016-06-02 09:00:31,49F4251F0D5420654489649B3AC73B09,2990938,138,1295,1297,Mẹ và bé,Thời trang gia đình,Đầm đôi,https://www.sendo.vn/san-pham/dam-doi-cho-me-va-be-2990938/?trackid=2990938&utm_source=google&utm_medium=cpc&utm_content=2990938&utm_campaign=dpa_sendo_mevabe_thoitranggiadinhsettrangphuc_damdoi&gclid=CPia0OOfiM0CFQqbvAodbjoPZA
2016-06-02 09:00:31,B6669B5F012F827883E0B756B9032B6C,2819144,1458,1492,1494,Đồ chơi,Đồ chơi điều khiển từ xa,"Máy bay, trực thăng",https://www.sendo.vn/san-pham/may-bay-dieu-khien-tu-xa-mj-901-chinh-hang-2819144/
2016-06-02 09:00:31,0C4E01EB73762DCE2E966B35BF71916B,3100375,1019,1020,1027,Nhà cửa,Đồ dùng nhà bếp,Dụng cụ nhà bếp khác,https://www.sendo.vn/san-pham/ke-de-nha-bep-chu-a-3100375/
2016-06-02 09:00:32,C9DAD1043B2FB0771C3E946F557828B3,2234641,8,9,11,Thời trang nữ,Áo nữ,Áo kiểu,https://www.sendo.vn/san-pham/ao-voan-tay-dai-0680-2234641/
2016-06-02 09:00:32,13464FF51135B2042F960158747D8106,1184287,1458,1478,1479,Đồ chơi,"Búp bê, thú bông",Búp bê,https://www.sendo.vn/san-pham/bup-be-nu-hoang-bang-gia-1184287/
2016-06-02 09:00:32,E3F74A77A235C9427DA1C4700CDBFE63,3027074,8,9,10,Thời trang nữ,Áo nữ,Áo sơ mi công sở,https://www.sendo.vn/san-pham/ao-so-mi-trang-co-tru-v-thanh-lich-3027074/
2016-06-02 09:00:33,87DAE55E550CAF45EADE0F3A6EE0D8C1,3032492,528,530,556,Phụ kiện công nghệ,"Phụ kiện Máy tính, Laptop",Phụ kiện khác,https://www.sendo.vn/san-pham/card-man-hinh-galax-gtx-950-exoc-2gb-3032492/
2016-06-02 09:00:33,16721C05A8975743C4188B8B75CF8582,2133513,1366,1367,1370,Đồng hồ,Đồng hồ nam,Đồng hồ kim,https://www.sendo.vn/san-pham/dong-ho-co-mce-thoi-trang-6-kim-co-lich-tuan-va-ngay-122-2133513/?utm_source=facebook&utm_medium=cpc&utm_content=2133513&utm_campaign=dpa_sendo_donghophukien_donghonam_donghokim
2016-06-02 09:00:34,F3E854D48699AF8F8FF451AE801C224E,3169345,604,606,619,Đời sống,Trang trí bàn ,"Chân nến, lò đốt tinh dầu",https://www.sendo.vn/san-pham/den-xong-tinh-dau-gia-re-3169345/
2016-06-02 09:00:34,39DAD402BCA02261F7A1C2C5CF8CD1AA,2949619,220,272,273,Sức khỏe & Làm đẹp,Nước hoa,Nước hoa nữ,https://www.sendo.vn/san-pham/nuoc-hoa-chanel-coco-mui-huong-diu-nhe-cho-phai-nu-163-2949619/
